is_real_estate_post,area_LLM,bedroom_LLM,total_room_LLm,wc_LLM,count_conveniences,alleyway_property,under_mortgage,residential_purpose,furnished,has_lowerlevel,has_rooftop,numbers_of_floors,street_name,article_id
1.0,,3.0,,,1,1.0,,,,,1.0,3.0,Ba Vân,264484.0
1.0,80.0,3.0,,,0,1.0,,,,,,2.0,Nguyễn Sơn,264482.0
1.0,80.0,3.0,,,0,1.0,,,,,,2.0,Nguyễn Sơn,264481.0
1.0,75.0,,,,0,1.0,,1.0,,,,0.0,Nguyễn Ảnh Thủ,264479.0
1.0,180.0,,,,3,1.0,,1.0,,,,,Nguyễn Kiệm,264478.0
1.0,140.0,,,,1,1.0,,,,,,,Phùng Văn Cung,264472.0
1.0,64.0,4.0,6.0,5.0,1,1.0,,,,1.0,1.0,4.0,Dương Bá Trạc,264471.0
1.0,45.0,4.0,6.0,1.0,1,1.0,,,1.0,1.0,1.0,4.0,Quang Trung,264470.0
1.0,63.0,3.0,,,0,1.0,,1.0,,,,2.0,Tô Vĩnh Diện,264468.0
1.0,63.0,3.0,,,0,1.0,,1.0,,,,2.0,Tô Vĩnh Diện,264467.0
1.0,45.0,4.0,,,0,1.0,,,,,,3.0,Hưng Phú,264464.0
1.0,78.0,5.0,5.0,5.0,1,1.0,,,,,1.0,3.0,Quang Trung,264463.0
1.0,45.0,1.0,3.0,1.0,3,1.0,,,,,,1.0,Nguyễn Văn Bứa,264449.0
1.0,142.0,,,,0,,1.0,,,,,2.0,Đường Hoàng Hữu Nam,264447.0
1.0,82.0,2.0,5.0,2.0,4,1.0,,,,,,2.0,Mạt tiền đường số 5 P Linh Xuân Thủ Đức,264445.0
1.0,56.0,2.0,4.0,2.0,0,1.0,,,,,,2.0,Lê Văn Thọ,264444.0
1.0,56.0,7.0,7.0,7.0,3,1.0,,,1.0,,,5.0,Nguyễn Văn Nghi,264442.0
1.0,67.0,2.0,,1.0,0,1.0,,,,,,,đường số 3 P Linh Xuân,264436.0
1.0,100.0,,,,5,1.0,,1.0,,,,1.0,Lê Văn Việt,264432.0
1.0,90.0,5.0,10.0,5.0,1,1.0,0.0,1.0,1.0,0.0,1.0,4.0,Nguyễn Hoàng,264429.0
1.0,132.0,7.0,7.0,8.0,0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,Điện Biên Phủ,264424.0
1.0,87.0,,,,2,,1.0,,,,,2.0,Đường Trần Xuân Soạn,264423.0
1.0,85.0,,,,1,1.0,,,,,,0.0,Đường Quang Trung,264420.0
1.0,97.5,,,,2,,,1.0,,,,3.0,Hòa Hưng,264414.0
1.0,79.8,,,,2,,,,,,,2.0,Điện Biên Phủ,264412.0
1.0,92.0,4.0,4.0,,0,1.0,,,,,1.0,3.0,Cách Trường Chinh,264402.0
1.0,55.0,9.0,9.0,,2,1.0,,1.0,1.0,,1.0,4.0,Nguyễn Văn Khối,264391.0
1.0,70.0,4.0,7.0,6.0,1,1.0,,,,1.0,1.0,4.0,Quang Trung,264390.0
1.0,55.0,,,,2,1.0,,,,,,4.0,Lã Xuân Oai,264388.0
1.0,110.0,4.0,,3.0,4,1.0,,,,,,3.0,Phạm Thế Hiển,264382.0
1.0,68.0,4.0,4.0,5.0,2,1.0,,1.0,,,1.0,2.0,Quang Trung,264380.0
1.0,73.5,4.0,4.0,5.0,0,1.0,,1.0,,1.0,1.0,4.0,Lê Văn Chí,264377.0
1.0,53.0,2.0,3.0,2.0,0,1.0,,,,1.0,,2.0,Quang Trung,264373.0
1.0,56.0,7.0,7.0,7.0,3,1.0,,,1.0,,,5.0,Lê Lợi,264369.0
1.0,85.0,3.0,5.0,2.0,4,1.0,,1.0,,,,,Trần Văn Mười,264364.0
1.0,40.0,,,,2,1.0,,,,,,,Ni Sư Huỳnh Liên,264361.0
1.0,,5.0,,5.0,1,1.0,,,,1.0,1.0,5.0,Nguyễn Kiệm,264360.0
1.0,210.0,,,,0,,,,,,,2.0,Độc Lập,264355.0
1.0,208.0,,,,0,1.0,,1.0,,,,3.0,Đặng Văn Bi,264354.0
1.0,375.0,5.0,,,0,,,,,,,3.0,Hàn Thuyền,264353.0
1.0,54.0,3.0,,,4,1.0,,1.0,,,,2.0,Bùi Tư Toàn,264352.0
1.0,124.0,,,,1,1.0,,,,,,4.0,Thống Nhất,264351.0
1.0,90.0,4.0,,,0,1.0,,,,,,3.0,Đường số 4,264350.0
1.0,74.0,2.0,,2.0,0,,,,,,,0.0,Võ Văn Kiệt,264345.0
1.0,45.0,4.0,,,0,1.0,,,,,,3.0,Hưng Phú,264343.0
1.0,45.0,4.0,,,0,1.0,,,,,,3.0,Hưng Phú,264342.0
1.0,52.0,,,,2,,,1.0,,,1.0,3.0,Tân Ký Tân Quý,264339.0
1.0,101.0,,,,2,,,1.0,,,,2.0,Giáp Lê Văn Khương,264336.0
1.0,225.0,4.0,8.0,5.0,0,1.0,,1.0,,,,,,264328.0
1.0,52.0,,,,0,,,,,,1.0,2.0,Nguyễn Hồng Đào,264327.0
1.0,210.0,,,,5,,1.0,1.0,0.0,0.0,1.0,3.0,Trịnh Đình Trọng,264326.0
1.0,48.0,4.0,4.0,2.0,0,1.0,,1.0,,,1.0,3.0,Lê Quang Định,264323.0
1.0,54.0,4.0,4.0,4.0,0,1.0,,,,1.0,1.0,4.0,Quốc lộ 1A,264317.0
1.0,378.9,6.0,,,6,,,1.0,1.0,,,4.0,Đường Hoàng Hữu Nam,264315.0
1.0,82.0,8.0,8.0,8.0,3,1.0,,1.0,1.0,1.0,,4.0,Hồ Biểu Chánh,264314.0
1.0,45.0,3.0,5.0,5.0,0,1.0,,1.0,1.0,1.0,1.0,4.0,Thống Nhất,264313.0
1.0,75.0,6.0,6.0,4.0,4,1.0,0.0,1.0,0.0,0.0,1.0,2.0,Lâm Văn Bền,264308.0
1.0,151.5,5.0,7.0,3.0,0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,Phạm Hữu Lầu,264301.0
1.0,,2.0,,2.0,2,1.0,1.0,1.0,,,,2.0,Trường Chinh,264299.0
1.0,103.0,,,,5,1.0,,1.0,,,,,Đặng Văn Bi,264287.0
1.0,84.0,,,,0,,,,,,,5.0,Vinhomes Grand Park,264286.0
1.0,120.0,4.0,4.0,3.0,0,1.0,,1.0,,,1.0,2.0,Linh Xuân Thủ Đức,264285.0
1.0,56.0,3.0,4.0,3.0,2,1.0,,,1.0,,,2.0,,264278.0
1.0,82.0,,,,0,,,,,,,2.0,Đường 147 Phước Long B quận 9,264276.0
1.0,21.0,4.0,5.0,4.0,1,1.0,0.0,1.0,0.0,0.0,0.0,3.0,Khu Kiều Đàm,264272.0
1.0,,15.0,15.0,16.0,2,,,1.0,1.0,,,5.0,,264271.0
1.0,92.5,4.0,4.0,3.0,1,1.0,1.0,1.0,1.0,,1.0,3.0,Lâm Văn Bền,264270.0
1.0,75.0,6.0,6.0,6.0,0,1.0,,1.0,,,1.0,4.0,Lâm Văn Bền,264269.0
1.0,66.5,4.0,4.0,4.0,0,1.0,1.0,1.0,1.0,,,4.0,Đường Số 51,264268.0
1.0,46.0,3.0,,2.0,0,1.0,,1.0,,,,2.0,Khu Kiều Đàm,264267.0
1.0,66.15,3.0,,2.0,0,1.0,,,,1.0,,2.0,Huỳnh Tấn Phát,264266.0
1.0,80.0,5.0,9.0,5.0,0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,Nguyễn Văn Quỳ,264265.0
1.0,158.0,8.0,8.0,,2,1.0,1.0,1.0,,,,,Huỳnh Tấn Phát,264264.0
1.0,180.0,2.0,4.0,2.0,0,,,1.0,,,,,Huỳnh Tấn Phát,264263.0
1.0,370.0,4.0,4.0,,1,1.0,,,,,,2.0,Trần Xuân Soạn,264262.0
1.0,370.0,4.0,4.0,,1,1.0,,,,,,2.0,Trần Xuân Soạn,264261.0
1.0,70.7,2.0,,2.0,1,1.0,,,,,,2.0,Bùi Văn Ba,264260.0
1.0,230.0,11.0,,,0,,,,,,,3.0,Huỳnh Tấn Phát,264259.0
1.0,332.0,6.0,,,0,1.0,,,,,,3.0,Lâm Văn Bền,264258.0
1.0,184.0,4.0,7.0,3.0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Huỳnh Tấn Phát,264257.0
1.0,152.0,3.0,,3.0,0,1.0,,,,,,2.0,Huỳnh Tấn Phát,264256.0
1.0,267.0,3.0,,3.0,0,1.0,,1.0,,,,,Huỳnh Tấn Phát,264255.0
1.0,233.0,,,,0,1.0,,,1.0,,,,Gò Ô Môi,264254.0
1.0,319.0,6.0,7.0,5.0,2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,Huỳnh Tấn Phát,264253.0
1.0,44.0,2.0,,2.0,0,1.0,,,1.0,,,2.0,Huỳnh Tấn Phát,264252.0
1.0,71.0,2.0,,1.0,0,1.0,,,1.0,,,,Trần Xuân Soạn,264251.0
1.0,114.4,12.0,12.0,14.0,2,1.0,0.0,1.0,0.0,0.0,1.0,4.0,Huỳnh Tấn Phát,264250.0
1.0,62.0,,,,3,1.0,,,,,,2.0,LÊ VĂN QUỚI,264248.0
1.0,100.0,2.0,,2.0,0,1.0,,,,,,,Thủ Đúc,264244.0
1.0,,,,,2,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Đường Bà Hạt,264239.0
1.0,95.0,10.0,,,1,,,,,,,,Lê Văn Khương,264238.0
1.0,,,,,2,,,1.0,,,,4.0,Vĩnh Viễn,264236.0
1.0,124.0,,,,1,,,,,,,0.0,Tô Ký,264234.0
1.0,64.0,,,,0,1.0,,,,1.0,1.0,3.0,Dương Bá Trạc,264233.0
1.0,100.0,6.0,7.0,6.0,2,1.0,0.0,1.0,0.0,1.0,1.0,4.0,Nguyễn Quý Cảnh,264232.0
1.0,67.0,2.0,,2.0,2,,,,1.0,,,0.0,Võ Chí Công,264229.0
1.0,4200.0,,,,2,,,,,,,0.0,đường 51,264225.0
1.0,70.0,,,,4,1.0,,,,,,2.0,MÃ LÒ,264224.0
1.0,80.0,4.0,,5.0,0,1.0,,1.0,,,,3.0,Huỳnh Tấn Phát,264223.0
1.0,65.6,2.0,5.0,2.0,1,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Trần Xuân Soạn,264222.0
1.0,56.0,,,,5,1.0,,,,,,0.0,LÊ VĂN QUỚI,264220.0
1.0,56.0,4.0,4.0,4.0,5,1.0,0.0,1.0,0.0,0.0,1.0,2.0,HƯƠNG LỘ 2,264219.0
1.0,,,,,2,,,,,,,0.0,Hoàng Hữu Nam,264216.0
1.0,95.0,5.0,5.0,5.0,2,1.0,,,,1.0,,5.0,Huỳnh Khương An,264212.0
1.0,80.0,6.0,,4.0,1,1.0,,,,,,3.0,Đồng Đen,264211.0
1.0,77.0,3.0,,,0,1.0,,,,,1.0,3.0,HXH,264209.0
1.0,78.0,4.0,,,2,1.0,,,,,1.0,4.0,đường số 6 An Lạc Bình Tân,264208.0
1.0,116.0,6.0,6.0,4.0,3,1.0,1.0,1.0,0.0,1.0,0.0,2.0,Kinh Dương Vương,264205.0
1.0,47.0,,,,4,1.0,,1.0,,,,1.0,Bùi Tư Toàn,264204.0
1.0,77.0,,,,0,1.0,,,,,,,Hồng Bàng,264203.0
1.0,116.0,,,,5,1.0,,,,,,,,264202.0
1.0,116.0,,,,5,1.0,,,,,,,,264201.0
1.0,60.0,5.0,5.0,5.0,0,1.0,,,,,1.0,3.0,Đường Số 3,264200.0
1.0,61.0,,,,3,,,,,,,,,264194.0
1.0,94.2,5.0,7.0,7.0,0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,Bùi Đình Túy,264191.0
1.0,84.0,2.0,,2.0,2,1.0,,,,,,,Quốc Lộ 1K,264190.0
1.0,40.0,3.0,4.0,1.0,0,1.0,,,1.0,1.0,,3.0,Phạm Văn Hai,264177.0
1.0,119.0,,,,2,1.0,0.0,1.0,,,,5.0,Cao Thắng,264176.0
1.0,52.0,,,,2,1.0,,1.0,,,,4.0,Đường Hòa Hảo,264175.0
1.0,62.0,,,,2,1.0,,1.0,,,,3.0,Đường Hòa Hảo,264174.0
1.0,10.0,,,,0,1.0,1.0,1.0,,1.0,,3.0,Bùi Văn Ba,264173.0
1.0,80.0,,,,5,1.0,,,,,,,Hương Lộ 2,264171.0
1.0,150.0,3.0,3.0,2.0,0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,Đường 3/2,264170.0
1.0,,3.0,,3.0,2,1.0,,,,1.0,1.0,2.0,CẦU XÂY,264166.0
1.0,154.0,4.0,5.0,,0,1.0,,,,,,2.0,Lê Quang Định,264164.0
1.0,,2.0,,3.0,1,1.0,1.0,,,,,2.0,Lê Trọng Tấn,264159.0
1.0,230.0,,,,5,1.0,,,,,,5.0,Hoàng Sa,264155.0
1.0,70.0,,,,3,1.0,,,,,,,Mặt tiền đường 10m,264151.0
1.0,40.0,2.0,,2.0,5,1.0,,,,,,2.0,Âu Dương Lân,264148.0
1.0,40.0,3.0,4.0,1.0,0,1.0,,,1.0,1.0,,3.0,Phạm Văn Hai,264147.0
1.0,80.0,6.0,6.0,4.0,0,1.0,,,,,,3.0,Trường Chinh,264143.0
1.0,82.0,2.0,5.0,,2,1.0,,,,,,2.0,Thủ Đức,264137.0
1.0,80.0,,,,1,1.0,,,,,,0.0,Phạm Văn Đồng,264127.0
1.0,100.0,,,,2,,,1.0,1.0,1.0,,4.0,Nguyễn Văn Lượng,264125.0
1.0,64.0,,,,2,1.0,,,,,,2.0,Cách Mạng Tháng 8,264119.0
1.0,95.0,5.0,5.0,6.0,1,1.0,,,,1.0,,5.0,Phan Văn Trị,264118.0
1.0,104.0,,,,2,,,,,,,,Lê Văn Thọ,264116.0
1.0,43.0,3.0,7.0,4.0,0,,,,,,1.0,4.0,Lý Thường Kiệt,264115.0
1.0,125.0,,,,5,,,1.0,,,,,Chương Dương,264114.0
1.0,48.4,5.0,7.0,5.0,1,0.0,,,,1.0,1.0,2.0,Đào Duy Anh,264113.0
1.0,43.0,3.0,7.0,4.0,0,,,,,,1.0,4.0,Đất Thánh,264108.0
1.0,88.0,,,,4,1.0,,,,,,,Tân Thới Nhất,264100.0
1.0,32.0,3.0,,3.0,0,,,,,,,4.0,Lạc Long Quân,264095.0
1.0,53.0,3.0,3.0,2.0,4,1.0,,1.0,,,,2.0,MTĐ số 8,264094.0
1.0,53.0,3.0,3.0,2.0,3,1.0,,,,,,2.0,Linh Xuân,264092.0
1.0,40.0,2.0,2.0,2.0,2,,,1.0,,,,2.0,Linh Tây,264084.0
1.0,40.0,2.0,,2.0,3,1.0,,1.0,,,,2.0,Lê Văn Thọ,264083.0
1.0,21.0,2.0,3.0,3.0,0,1.0,,1.0,,,,2.0,Âu Cơ,264080.0
1.0,50.0,2.0,4.0,2.0,5,1.0,1.0,1.0,,,,1.0,Đường Trần Văn Giàu,264077.0
1.0,115.0,,,,4,1.0,,1.0,,,,,Phan Văn Hớn,264075.0
1.0,22.0,,,,0,1.0,,,1.0,,,3.0,Nguyễn Thị Tần,264070.0
1.0,64.0,3.0,,,2,1.0,,1.0,,,,2.0,Tân Quy,264069.0
1.0,200.0,,,,0,,,1.0,1.0,1.0,,5.0,Lê Văn Khương,264066.0
1.0,60.0,,,,4,1.0,,1.0,1.0,,1.0,3.0,Trần Xuân Soạn,264064.0
1.0,,4.0,4.0,4.0,0,1.0,,1.0,,,1.0,2.0,Tân Sơn Nhì,264061.0
1.0,156.0,,,,0,,1.0,,,1.0,,6.0,Phạm Văn Chiêu,264058.0
1.0,51.0,4.0,,5.0,0,,1.0,,,1.0,,2.0,Bùi Đình Tuý,264057.0
1.0,38.0,3.0,3.0,3.0,0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,Thông Tây Hội,264056.0
1.0,50.0,5.0,5.0,5.0,0,1.0,,,,,,4.0,Nguyễn Xí,264044.0
1.0,,3.0,,2.0,1,1.0,,,,,,2.0,Lũy Bán Bích và Thoại Ngọc Hầu,264043.0
1.0,,3.0,,2.0,1,1.0,,,,,,2.0,Lũy Bán Bích và Thoại Ngọc Hầu,264042.0
1.0,,3.0,,3.0,0,1.0,,,,,,2.0,Phạm Văn Chiêu,264041.0
1.0,32.0,4.0,4.0,,0,,,,,,1.0,3.0,Bờ kè Trường Sa,264035.0
1.0,32.0,4.0,4.0,,0,,,,,,1.0,3.0,Bờ kè Trường Sa,264032.0
1.0,,,,,0,,,,,,,0.0,Nguyễn Thị Minh Khai,264030.0
1.0,36.0,,,,3,1.0,,,,,,4.0,,264022.0
1.0,103.3,,,,0,1.0,,1.0,,,,3.0,Đường Thống Nhất,264018.0
1.0,52.0,2.0,4.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,Lê Văn Khương,264012.0
1.0,61.0,,,,2,1.0,,1.0,,,,4.0,Đ. Huỳnh Tịnh Của,264011.0
1.0,32.0,3.0,,3.0,0,,,,,1.0,,4.0,Lạc Long Quân,264010.0
1.0,,,,,2,,,1.0,,,,4.0,Tô Hiến Thành,264009.0
1.0,47.0,,,,2,1.0,,,,,1.0,3.0,Âu Dương Lân,264003.0
1.0,67.0,2.0,,1.0,3,,,1.0,,,,,Thủ Đức,264002.0
1.0,31.0,2.0,4.0,,0,1.0,,,,1.0,1.0,3.0,Phạm Văn Chiêu,264001.0
1.0,67.0,2.0,,2.0,4,,1.0,1.0,1.0,,,,Đường Võ Chí Công,264000.0
1.0,61.0,2.0,3.0,3.0,0,,,,,,1.0,3.0,Dân Trí,263999.0
1.0,61.0,2.0,3.0,3.0,0,,,1.0,,,1.0,3.0,Dân Trí,263998.0
1.0,45.0,2.0,4.0,2.0,3,1.0,,,1.0,,,2.0,SHR,263993.0
1.0,50.0,2.0,2.0,2.0,0,1.0,,,,,,2.0,Tân Kỳ Tân Quý,263991.0
1.0,72.0,7.0,7.0,8.0,0,1.0,1.0,1.0,,1.0,1.0,3.0,Bạch Đằng,263987.0
1.0,84.0,6.0,6.0,6.0,0,,,,1.0,1.0,1.0,3.0,đường số 9,263976.0
1.0,64.0,4.0,4.0,4.0,2,1.0,,1.0,,,,4.0,Trần Thị Năm,263974.0
1.0,40.0,4.0,4.0,3.0,2,1.0,,,1.0,,,2.0,Mã Lò,263972.0
1.0,,3.0,,3.0,0,1.0,,1.0,,,,3.0,Lê Văn Lương,263971.0
1.0,,,,,2,,1.0,,,,,2.0,LÊ VĂN VIỆT,263969.0
1.0,69.4,4.0,9.0,5.0,0,1.0,,,,,1.0,4.0,Đường Số 59,263968.0
1.0,73.5,4.0,4.0,5.0,5,1.0,,1.0,1.0,,1.0,3.0,Lê Văn Chí,263961.0
1.0,,4.0,4.0,,2,,,,,1.0,,2.0,Tân Quý,263957.0
1.0,85.6,,,,4,1.0,,1.0,,,,0.0,Đoàn Nguyễn Tuấn,263947.0
1.0,75.0,2.0,,1.0,2,,,,,,,,Đặng Văn Bi,263945.0
1.0,42.0,4.0,5.0,3.0,1,1.0,,,,,1.0,2.0,Phạm Văn Bạch,263942.0
1.0,88.0,5.0,5.0,5.0,3,,,,,,1.0,3.0,Thống Nhất,263940.0
1.0,140.0,3.0,,1.0,1,1.0,,,,,,,Huỳnh Tấn Phát,263939.0
1.0,100.0,3.0,,3.0,0,,1.0,1.0,,,,,Đường Số 51 Tân Quy,263938.0
1.0,35.0,4.0,4.0,,0,1.0,,,,,1.0,3.0,Âu Cơ,263937.0
1.0,90.0,3.0,,,4,,1.0,1.0,1.0,1.0,1.0,1.0,đường số 199/90 Bình Hưng Hòa A,263936.0
1.0,89.25,,,,1,1.0,,1.0,,,,,Tân Hòa Đông,263928.0
1.0,55.9,3.0,,,0,1.0,,,,,,4.0,,263926.0
1.0,42.0,2.0,5.0,3.0,4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,ĐƯỜNG KHÁNH HỘI,263922.0
1.0,88.0,4.0,4.0,5.0,1,1.0,,,,,1.0,3.0,Nguyễn Văn Lượng,263919.0
1.0,100.0,,,,7,1.0,,,,1.0,,4.0,Đường 20m,263918.0
1.0,80.0,,,,7,,,1.0,1.0,,,2.0,Đường Trịnh Quang Nghị,263917.0
1.0,80.0,4.0,4.0,,5,1.0,,,,,,2.0,Đường 52M,263916.0
1.0,57.0,3.0,5.0,3.0,2,1.0,,,,,,2.0,Hoàng Diệu 2,263915.0
1.0,44.0,2.0,,2.0,3,1.0,1.0,1.0,,,,2.0,Phạm Văn Đồng,263912.0
1.0,45.0,3.0,,2.0,0,1.0,,,,,,,Nguyễn Trãi,263910.0
1.0,35.0,4.0,4.0,,0,1.0,,,,,1.0,3.0,Âu Cơ,263909.0
1.0,48.0,2.0,2.0,2.0,1,1.0,,,,,,,,263905.0
1.0,36.0,4.0,,3.0,0,,1.0,1.0,1.0,1.0,1.0,2.0,,263901.0
1.0,112.0,,,,0,1.0,,1.0,0.0,0.0,0.0,0.0,Thạnh Lộc 31,263894.0
1.0,62.9,10.0,10.0,11.0,0,1.0,,,1.0,,,4.0,Võ Văn Tần,263893.0
1.0,,2.0,,3.0,2,1.0,0.0,1.0,,1.0,,3.0,Dương Văn Dương,263891.0
1.0,64.4,,,,1,1.0,,1.0,1.0,1.0,1.0,2.0,đường 30,263887.0
1.0,64.0,,,,3,,,,,,,1.0,Tân Chánh Hiệp,263878.0
1.0,,,,,3,,,,,,,4.0,LÊ HỒNG PHONG,263875.0
1.0,100.0,5.0,5.0,5.0,2,1.0,,,1.0,,1.0,4.0,Nguyễn Thị Đặng Trương Thị Hoa,263873.0
1.0,75.0,3.0,5.0,4.0,1,1.0,,1.0,,1.0,,3.0,Điện Biên Phủ,263869.0
1.0,60.0,,,,2,,,,,,,3.0,ĐƯỜNG 3/2 TÔ HIẾN THÀNH,263868.0
1.0,30.0,2.0,4.0,,0,,,1.0,,,,1.0,Phạm Văn Đồng,263857.0
1.0,85.0,3.0,,,0,1.0,,1.0,,,,2.0,Song Hành Lý Thường Kiệt,263854.0
1.0,60.0,3.0,5.0,,0,1.0,,,,1.0,,2.0,Phú Nhuận,263853.0
1.0,42.0,,,,4,1.0,,,,,,4.0,Lãnh Binh Thăng,263847.0
1.0,27.0,3.0,,,0,1.0,,,,,,3.0,CMT8,263843.0
1.0,55.0,1.0,2.0,1.0,2,,,,,,,,Đỗ Xuân Hợp,263836.0
1.0,65.0,2.0,,,3,1.0,,,,,,1.0,kha vạn Cân,263833.0
1.0,27.0,3.0,,,0,1.0,,,,,,3.0,CMT8,263829.0
1.0,78.0,,,,2,,,1.0,,,,0.0,Quốc Lộ 1,263828.0
1.0,55.0,,,,3,1.0,,,,,,,đường số 8,263827.0
1.0,62.0,,,,2,1.0,,,,,,2.0,Âu Dương Lân,263825.0
1.0,62.0,,,,0,1.0,,,,1.0,,2.0,Bình Trị Đông,263823.0
1.0,85.0,3.0,,3.0,0,,,1.0,,1.0,,2.0,Huỳnh Tấn Phát,263818.0
1.0,129.0,12.0,,,0,1.0,,,,,,2.0,Huỳnh Tấn Phát,263817.0
1.0,48.0,2.0,,,0,1.0,,,,,,2.0,Âu Cơ,263816.0
1.0,48.0,2.0,,,0,1.0,,,,,,2.0,Âu Cơ,263815.0
1.0,107.0,2.0,,2.0,0,1.0,,1.0,,,,,Huỳnh Tấn Phát,263813.0
1.0,56.0,2.0,5.0,3.0,2,1.0,,,1.0,,,2.0,Lê Văn Thọ,263806.0
1.0,74.7,4.0,7.0,5.0,0,1.0,,,1.0,1.0,1.0,3.0,Phạm Văn Đồng,263802.0
1.0,52.0,2.0,2.0,2.0,1,1.0,,,,,,2.0,Nguyễn Văn Lạc,263797.0
1.0,84.0,4.0,7.0,5.0,1,1.0,,,,,1.0,3.0,Phạm Huy Thông,263795.0
1.0,60.0,2.0,2.0,2.0,4,1.0,,1.0,,,,2.0,Linh Xuân Thủ Đức,263794.0
1.0,80.0,4.0,,5.0,1,1.0,,,,,,3.0,Trần Thị Năm,263792.0
1.0,50.0,2.0,4.0,2.0,3,1.0,,,1.0,,,2.0,,263786.0
1.0,56.0,,,,6,1.0,,,,,,,Trần Xuân Soạn,263781.0
1.0,56.0,6.0,6.0,7.0,1,1.0,,1.0,,,,5.0,Đường Số 19,263780.0
1.0,80.0,,,,5,1.0,,1.0,0.0,1.0,1.0,2.0,Đường Số 1,263777.0
1.0,87.0,3.0,,2.0,2,,,1.0,1.0,,,,Đường Võ Chí Công,263768.0
1.0,72.0,,,,5,1.0,1.0,,,,,,Đồng Danh và Vĩnh Lộc,263764.0
1.0,72.0,7.0,,8.0,0,1.0,1.0,1.0,,1.0,1.0,3.0,Bạch Đằng,263761.0
1.0,,,,,7,1.0,,1.0,,,,0.0,Trần Xuân Soạn,263755.0
1.0,,3.0,,,2,,,,,1.0,,3.0,Trường Chinh,263754.0
1.0,129.0,6.0,6.0,4.0,2,1.0,0.0,1.0,0.0,1.0,1.0,2.0,đường số 3,263743.0
1.0,76.0,,,,0,,,,,,,,đường 11 Trường Thọ,263742.0
1.0,,,,,7,1.0,,,,,,4.0,Hoàng Trọng Mậu,263734.0
1.0,118.0,,,,7,1.0,,,,,,4.0,Nguyễn Tất Thành,263733.0
1.0,96.0,,,,1,1.0,,,,,,0.0,Tân Hưng,263732.0
1.0,226.4,,,,0,1.0,,,,1.0,,4.0,,263731.0
1.0,40.0,2.0,,,0,1.0,1.0,,,,,2.0,Bạch Đằng,263730.0
1.0,40.0,2.0,2.0,2.0,0,1.0,,,,,,1.0,VŨ HUY TẤN,263729.0
1.0,94.0,5.0,7.0,,3,1.0,,,1.0,,1.0,4.0,,263728.0
1.0,90.0,5.0,7.0,,3,1.0,,,1.0,,1.0,4.0,Bạch Đằng,263727.0
1.0,42.9,1.0,2.0,,4,1.0,,,1.0,,,2.0,Xô Viêt Nghệ Tỉnh,263726.0
1.0,42.9,1.0,2.0,,4,1.0,,,1.0,,,2.0,Xô Viêt Nghệ Tỉnh,263725.0
1.0,52.0,,,,2,,,,,,,2.0,Bình Lợi,263724.0
1.0,68.0,2.0,,1.0,2,1.0,,,,,,2.0,Nơ Trang Long,263723.0
1.0,117.0,4.0,4.0,6.0,3,1.0,0.0,1.0,1.0,1.0,1.0,2.0,Đường Hiệp Bình,263721.0
1.0,80.0,,,,5,1.0,,,,,,2.0,Hồ Văn Long,263716.0
1.0,45.0,5.0,5.0,4.0,2,1.0,1.0,1.0,0.0,1.0,1.0,3.0,CMT8,263715.0
1.0,,,,,0,1.0,,,,,,4.0,Huỳnh Tấn Phát,263714.0
1.0,42.0,5.0,6.0,6.0,1,1.0,,,,,,4.0,Phan Đình Phùng,263707.0
1.0,45.0,5.0,5.0,4.0,2,1.0,1.0,1.0,0.0,1.0,1.0,3.0,CMT8,263704.0
1.0,62.0,4.0,,,0,1.0,0.0,1.0,,,,4.0,An Dương Vương,263703.0
1.0,73.32,5.0,5.0,4.0,0,1.0,,1.0,,,,4.0,Trần Xuân Soạn,263702.0
1.0,127.5,4.0,4.0,,0,1.0,,,,,,2.0,đường 12,263692.0
1.0,75.0,,,,3,,,,,,,5.0,Đường Lũy Bán Bích,263691.0
1.0,52.5,,,,0,1.0,,,,,,2.0,Lê Thị Riêng,263687.0
1.0,100.0,2.0,6.0,1.0,2,1.0,,1.0,1.0,,,,,263682.0
1.0,64.0,,,,0,1.0,,1.0,,,,0.0,Chợ Lớn,263678.0
1.0,55.9,,,,2,,,,,,,5.0,Đường Âu Cơ,263677.0
1.0,58.8,3.0,3.0,4.0,0,1.0,,,,,1.0,2.0,Chu Văn An,263676.0
1.0,99.0,,,,0,1.0,,1.0,,,,2.0,Hậu Giang,263671.0
1.0,68.0,3.0,5.0,4.0,3,1.0,,,,1.0,,3.0,Tân Thới Hiệp 13,263669.0
1.0,436.5,4.0,7.0,4.0,0,1.0,,1.0,,,,3.0,VÕ CHÍ CÔNG,263668.0
